8501 0 0.0 0.0
8502 0 0.0 0.012578616352201259
8503 0 0.0 0.025157232704402517
8504 0 0.0 0.03773584905660378
8505 0 0.0 0.050314465408805034
8506 0 0.0 0.06289308176100629
8507 0 0.0 0.07547169811320756
8508 0 0.0 0.08805031446540881
8509 0 0.0 0.10062893081761007
8510 0 0.0 0.11320754716981132
8511 0 0.0 0.12578616352201258
8512 0 0.0 0.13836477987421383
8513 0 0.0 0.15094339622641512
8514 0 0.0 0.16352201257861637
8515 0 0.0 0.17610062893081763
8516 0 0.0 0.18867924528301888
8517 0 0.0 0.20125786163522014
8518 0 0.0 0.2138364779874214
8519 0 0.0 0.22641509433962265
8520 0 0.0 0.2389937106918239
8521 0 0.0 0.25157232704402516
8522 0 0.0 0.2641509433962264
8523 0 0.0 0.27672955974842767
8524 0 0.0 0.2893081761006289
8525 0 0.0 0.30188679245283023
8526 0 0.0 0.3144654088050315
8527 0 0.0 0.32704402515723274
8528 0 0.0 0.339622641509434
8529 0 0.0 0.35220125786163525
8530 0 0.0 0.3647798742138365
8531 0 0.0 0.37735849056603776
8532 0 0.0 0.389937106918239
8533 0 0.0 0.4025157232704403
8534 0 0.0 0.41509433962264153
8535 0 0.0 0.4276729559748428
8536 0 0.0 0.44025157232704404
8537 0 0.0 0.4528301886792453
8538 0 0.0 0.46540880503144655
8539 0 0.0 0.4779874213836478
8540 0 0.0 0.49056603773584906
8541 0 0.0 0.5031446540880503
8542 0 0.0 0.5157232704402516
8543 0 0.0 0.5283018867924528
8544 0 0.0 0.5408805031446541
8545 0 0.0 0.5534591194968553
8546 0 0.0 0.5660377358490566
8547 0 0.0 0.5786163522012578
8548 0 0.0 0.5911949685534591
8549 0 0.0 0.6037735849056605
8550 0 0.0 0.6163522012578617
8551 0 0.0 0.628930817610063
8552 0 0.0 0.6415094339622642
8553 0 0.0 0.6540880503144655
8554 0 0.0 0.6666666666666667
8555 0 0.0 0.679245283018868
8556 0 0.0 0.6918238993710693
8557 0 0.0 0.7044025157232705
8558 0 0.0 0.7169811320754718
8559 0 0.0 0.729559748427673
8560 0 0.0 0.7421383647798743
8561 0 0.0 0.7547169811320755
8562 0 0.0 0.7672955974842768
8563 0 0.0 0.779874213836478
