0 1 1.233160512859726 0.5385981959627628
1 1 -0.7489534648476894 4.701276009384957
2 1 3.500700456991975 0.34673903703485376
3 0 -5.147567301625356 -4.9544484035815115
4 0 3.3378810113982063 4.4401457789618295
5 1 -0.46224765296481785 3.3663501154374664
6 0 -4.279760551091443 5.336027004595007
7 1 -2.8253326547444764 3.2908042732106004
8 0 -5.774522394763738 1.4116259649105247
9 0 5.324976942175489 2.181843589241801
10 0 2.371574351127178 -5.277294340448762
11 0 -3.475409267113909 -4.45288442814176
12 1 0.8423612450145557 -0.7367818384521563
13 0 -3.4934789268619837 -4.064285785380045
14 1 -0.40427072572432454 -3.066892895980767
15 1 1.875955073583281 -4.341804583816634
16 0 3.8519187581752217 -4.834784690483264
17 0 5.717513580160748 -0.3761855802275811
18 0 2.8711629527796205 -5.529746492948152
19 0 -2.446317629734261 -4.575267372549071
20 0 -5.230230043814588 2.3096654324402373
21 1 0.27897664160039604 -4.8727138708987
22 0 -2.177172570584116 2.0089245595641803
23 1 -2.527126884633587 -3.801703655914598
24 0 3.9472803506083576 -5.943654285689435
25 0 2.822328265471139 5.546262541409259
26 1 1.1045031752620682 0.86702286949048
27 1 -0.6344954565884713 4.1569040696535335
28 1 3.765573836429727 -1.2419311098361838
29 0 4.580824342258234 2.31037908093319
30 0 5.473003616678687 1.7278823907556493
31 0 -5.769681620287997 -2.381102199905408
32 1 1.4161851479860985 -0.8547755886508064
33 1 0.8395789284151789 1.0904731349780787
34 1 1.8252392400202666 -0.822978774792313
35 1 -0.7696208968124783 4.703080260188065
36 0 -4.797277352252387 5.033791364936082
37 0 -4.206620344104075 4.4175126884185705
38 0 -4.514160205806702 4.176098751866814
39 0 -1.113800433288004 -5.169996054538343
40 0 2.664667193644174 4.39658791114355
41 0 -5.859430989779977 -1.6802632262596333
42 0 0.25243927444955183 -5.3479441399289565
43 1 3.5243724402890475 -3.3129037432754385
44 0 2.452972823082394 -5.617932845624306
45 1 0.9267430632500115 -3.1452861435058965
